,provider,region,country,city,impact,name,tdp_watts
2232,azure,centralindia,India,Lohogaon,920.0,RTX 3080,320
2233,azure,centralindia,India,Lohogaon,920.0,RTX 3080 TI,350
2234,azure,centralindia,India,Lohogaon,920.0,RTX 3090,350
2235,azure,centralindia,India,Lohogaon,920.0,RTX A6000,300
2236,azure,centralindia,India,Lohogaon,920.0,Intel Xeon E5-2699,145
2237,azure,centralindia,India,Lohogaon,920.0,Intel Xeon E5-2630v4,85
2238,azure,centralindia,India,Lohogaon,920.0,Intel Xeon E5-2650,105
2239,azure,centralindia,India,Lohogaon,920.0,Intel Xeon Gold 5220,125
2240,azure,centralindia,India,Lohogaon,920.0,Intel Xeon Gold 6148,150
2241,azure,centralindia,India,Lohogaon,920.0,AMD EPYC 7763,280
2242,azure,westindia,India,Mumbai,920.0,A100 PCIe 40/80GB,250
2243,azure,westindia,India,Mumbai,920.0,A100 SXM4 80 GB,400
2244,azure,westindia,India,Mumbai,920.0,AGX Xavier,30
2245,azure,westindia,India,Mumbai,920.0,AMD RX480,150
2246,azure,westindia,India,Mumbai,920.0,GTX 1080 Ti,250
2247,azure,westindia,India,Mumbai,920.0,GTX 1080,180
2248,azure,westindia,India,Mumbai,920.0,GTX 750,250
2249,azure,westindia,India,Mumbai,920.0,GTX TITAN X,250
2250,azure,westindia,India,Mumbai,920.0,Quadro K6000,225
2251,azure,westindia,India,Mumbai,920.0,Quadro P6000,250
2252,azure,westindia,India,Mumbai,920.0,RTX 2080 Ti,250
2253,azure,westindia,India,Mumbai,920.0,RTX 2080,215
2254,azure,westindia,India,Mumbai,920.0,RTX 8000,260
2255,azure,westindia,India,Mumbai,920.0,T4,70
2256,azure,westindia,India,Mumbai,920.0,Tesla K40c,245
2257,azure,westindia,India,Mumbai,920.0,Tesla K80,300
2258,azure,westindia,India,Mumbai,920.0,Tesla M40 24GB,250
2259,azure,westindia,India,Mumbai,920.0,Tesla P100,250
2260,azure,westindia,India,Mumbai,920.0,Tesla P40,250
2261,azure,westindia,India,Mumbai,920.0,Tesla V100-PCIE-16GB,300
2262,azure,westindia,India,Mumbai,920.0,Tesla V100-SXM2-16GB,250
2263,azure,westindia,India,Mumbai,920.0,Tesla V100-SXM2-32GB,300
2264,azure,westindia,India,Mumbai,920.0,Titan RTX,280
2265,azure,westindia,India,Mumbai,920.0,Titan V,250
2266,azure,westindia,India,Mumbai,920.0,TITAN X Pascal,250
2267,azure,westindia,India,Mumbai,920.0,Titan Xp,250
2268,azure,westindia,India,Mumbai,920.0,TPUv2 Chip,221
2269,azure,westindia,India,Mumbai,920.0,TPUv3 Chip,283
2270,azure,westindia,India,Mumbai,920.0,RTX 3080,320
2271,azure,westindia,India,Mumbai,920.0,RTX 3080 TI,350
2272,azure,westindia,India,Mumbai,920.0,RTX 3090,350
2273,azure,westindia,India,Mumbai,920.0,RTX A6000,300
2274,azure,westindia,India,Mumbai,920.0,Intel Xeon E5-2699,145
2275,azure,westindia,India,Mumbai,920.0,Intel Xeon E5-2630v4,85
2276,azure,westindia,India,Mumbai,920.0,Intel Xeon E5-2650,105
2277,azure,westindia,India,Mumbai,920.0,Intel Xeon Gold 5220,125
2278,azure,westindia,India,Mumbai,920.0,Intel Xeon Gold 6148,150
2279,azure,westindia,India,Mumbai,920.0,AMD EPYC 7763,280
2280,azure,canadacentral,Canada,Toronto,69.3,A100 PCIe 40/80GB,250
2281,azure,canadacentral,Canada,Toronto,69.3,A100 SXM4 80 GB,400
2282,azure,canadacentral,Canada,Toronto,69.3,AGX Xavier,30
2283,azure,canadacentral,Canada,Toronto,69.3,AMD RX480,150
2284,azure,canadacentral,Canada,Toronto,69.3,GTX 1080 Ti,250
2285,azure,canadacentral,Canada,Toronto,69.3,GTX 1080,180
2286,azure,canadacentral,Canada,Toronto,69.3,GTX 750,250
2287,azure,canadacentral,Canada,Toronto,69.3,GTX TITAN X,250
2288,azure,canadacentral,Canada,Toronto,69.3,Quadro K6000,225
2289,azure,canadacentral,Canada,Toronto,69.3,Quadro P6000,250
2290,azure,canadacentral,Canada,Toronto,69.3,RTX 2080 Ti,250
2291,azure,canadacentral,Canada,Toronto,69.3,RTX 2080,215
2292,azure,canadacentral,Canada,Toronto,69.3,RTX 8000,260
2293,azure,canadacentral,Canada,Toronto,69.3,T4,70
2294,azure,canadacentral,Canada,Toronto,69.3,Tesla K40c,245
2295,azure,canadacentral,Canada,Toronto,69.3,Tesla K80,300
2296,azure,canadacentral,Canada,Toronto,69.3,Tesla M40 24GB,250
2297,azure,canadacentral,Canada,Toronto,69.3,Tesla P100,250
2298,azure,canadacentral,Canada,Toronto,69.3,Tesla P40,250
2299,azure,canadacentral,Canada,Toronto,69.3,Tesla V100-PCIE-16GB,300
2300,azure,canadacentral,Canada,Toronto,69.3,Tesla V100-SXM2-16GB,250
2301,azure,canadacentral,Canada,Toronto,69.3,Tesla V100-SXM2-32GB,300
2302,azure,canadacentral,Canada,Toronto,69.3,Titan RTX,280
2303,azure,canadacentral,Canada,Toronto,69.3,Titan V,250
2304,azure,canadacentral,Canada,Toronto,69.3,TITAN X Pascal,250
2305,azure,canadacentral,Canada,Toronto,69.3,Titan Xp,250
2306,azure,canadacentral,Canada,Toronto,69.3,TPUv2 Chip,221
2307,azure,canadacentral,Canada,Toronto,69.3,TPUv3 Chip,283
2308,azure,canadacentral,Canada,Toronto,69.3,RTX 3080,320
2309,azure,canadacentral,Canada,Toronto,69.3,RTX 3080 TI,350
2310,azure,canadacentral,Canada,Toronto,69.3,RTX 3090,350
2311,azure,canadacentral,Canada,Toronto,69.3,RTX A6000,300
2312,azure,canadacentral,Canada,Toronto,69.3,Intel Xeon E5-2699,145
2313,azure,canadacentral,Canada,Toronto,69.3,Intel Xeon E5-2630v4,85
2314,azure,canadacentral,Canada,Toronto,69.3,Intel Xeon E5-2650,105
2315,azure,canadacentral,Canada,Toronto,69.3,Intel Xeon Gold 5220,125
2316,azure,canadacentral,Canada,Toronto,69.3,Intel Xeon Gold 6148,150
2317,azure,canadacentral,Canada,Toronto,69.3,AMD EPYC 7763,280
2318,azure,canadaeast,Canada,Quebec,20.0,A100 PCIe 40/80GB,250
2319,azure,canadaeast,Canada,Quebec,20.0,A100 SXM4 80 GB,400
2320,azure,canadaeast,Canada,Quebec,20.0,AGX Xavier,30
2321,azure,canadaeast,Canada,Quebec,20.0,AMD RX480,150
2322,azure,canadaeast,Canada,Quebec,20.0,GTX 1080 Ti,250
2323,azure,canadaeast,Canada,Quebec,20.0,GTX 1080,180
2324,azure,canadaeast,Canada,Quebec,20.0,GTX 750,250
2325,azure,canadaeast,Canada,Quebec,20.0,GTX TITAN X,250
2326,azure,canadaeast,Canada,Quebec,20.0,Quadro K6000,225
2327,azure,canadaeast,Canada,Quebec,20.0,Quadro P6000,250
2328,azure,canadaeast,Canada,Quebec,20.0,RTX 2080 Ti,250
2329,azure,canadaeast,Canada,Quebec,20.0,RTX 2080,215
2330,azure,canadaeast,Canada,Quebec,20.0,RTX 8000,260
2331,azure,canadaeast,Canada,Quebec,20.0,T4,70
2332,azure,canadaeast,Canada,Quebec,20.0,Tesla K40c,245
2333,azure,canadaeast,Canada,Quebec,20.0,Tesla K80,300
2334,azure,canadaeast,Canada,Quebec,20.0,Tesla M40 24GB,250
2335,azure,canadaeast,Canada,Quebec,20.0,Tesla P100,250
2336,azure,canadaeast,Canada,Quebec,20.0,Tesla P40,250
2337,azure,canadaeast,Canada,Quebec,20.0,Tesla V100-PCIE-16GB,300
2338,azure,canadaeast,Canada,Quebec,20.0,Tesla V100-SXM2-16GB,250
2339,azure,canadaeast,Canada,Quebec,20.0,Tesla V100-SXM2-32GB,300
2340,azure,canadaeast,Canada,Quebec,20.0,Titan RTX,280
2341,azure,canadaeast,Canada,Quebec,20.0,Titan V,250
2342,azure,canadaeast,Canada,Quebec,20.0,TITAN X Pascal,250
2343,azure,canadaeast,Canada,Quebec,20.0,Titan Xp,250
2344,azure,canadaeast,Canada,Quebec,20.0,TPUv2 Chip,221
2345,azure,canadaeast,Canada,Quebec,20.0,TPUv3 Chip,283
2346,azure,canadaeast,Canada,Quebec,20.0,RTX 3080,320
2347,azure,canadaeast,Canada,Quebec,20.0,RTX 3080 TI,350
2348,azure,canadaeast,Canada,Quebec,20.0,RTX 3090,350
2349,azure,canadaeast,Canada,Quebec,20.0,RTX A6000,300
2350,azure,canadaeast,Canada,Quebec,20.0,Intel Xeon E5-2699,145
2351,azure,canadaeast,Canada,Quebec,20.0,Intel Xeon E5-2630v4,85
2352,azure,canadaeast,Canada,Quebec,20.0,Intel Xeon E5-2650,105
2353,azure,canadaeast,Canada,Quebec,20.0,Intel Xeon Gold 5220,125
2354,azure,canadaeast,Canada,Quebec,20.0,Intel Xeon Gold 6148,150
2355,azure,canadaeast,Canada,Quebec,20.0,AMD EPYC 7763,280
2356,azure,uksouth,United Kingdom,Midhurst,623.0,A100 PCIe 40/80GB,250
2357,azure,uksouth,United Kingdom,Midhurst,623.0,A100 SXM4 80 GB,400
2358,azure,uksouth,United Kingdom,Midhurst,623.0,AGX Xavier,30
2359,azure,uksouth,United Kingdom,Midhurst,623.0,AMD RX480,150
2360,azure,uksouth,United Kingdom,Midhurst,623.0,GTX 1080 Ti,250
2361,azure,uksouth,United Kingdom,Midhurst,623.0,GTX 1080,180
2362,azure,uksouth,United Kingdom,Midhurst,623.0,GTX 750,250
2363,azure,uksouth,United Kingdom,Midhurst,623.0,GTX TITAN X,250
2364,azure,uksouth,United Kingdom,Midhurst,623.0,Quadro K6000,225
2365,azure,uksouth,United Kingdom,Midhurst,623.0,Quadro P6000,250
2366,azure,uksouth,United Kingdom,Midhurst,623.0,RTX 2080 Ti,250
2367,azure,uksouth,United Kingdom,Midhurst,623.0,RTX 2080,215
2368,azure,uksouth,United Kingdom,Midhurst,623.0,RTX 8000,260
2369,azure,uksouth,United Kingdom,Midhurst,623.0,T4,70
2370,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla K40c,245
2371,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla K80,300
2372,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla M40 24GB,250
2373,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla P100,250
2374,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla P40,250
2375,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla V100-PCIE-16GB,300
2376,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla V100-SXM2-16GB,250
2377,azure,uksouth,United Kingdom,Midhurst,623.0,Tesla V100-SXM2-32GB,300
2378,azure,uksouth,United Kingdom,Midhurst,623.0,Titan RTX,280
2379,azure,uksouth,United Kingdom,Midhurst,623.0,Titan V,250
2380,azure,uksouth,United Kingdom,Midhurst,623.0,TITAN X Pascal,250
2381,azure,uksouth,United Kingdom,Midhurst,623.0,Titan Xp,250
2382,azure,uksouth,United Kingdom,Midhurst,623.0,TPUv2 Chip,221
2383,azure,uksouth,United Kingdom,Midhurst,623.0,TPUv3 Chip,283
2384,azure,uksouth,United Kingdom,Midhurst,623.0,RTX 3080,320
2385,azure,uksouth,United Kingdom,Midhurst,623.0,RTX 3080 TI,350
2386,azure,uksouth,United Kingdom,Midhurst,623.0,RTX 3090,350
2387,azure,uksouth,United Kingdom,Midhurst,623.0,RTX A6000,300
2388,azure,uksouth,United Kingdom,Midhurst,623.0,Intel Xeon E5-2699,145
2389,azure,uksouth,United Kingdom,Midhurst,623.0,Intel Xeon E5-2630v4,85
2390,azure,uksouth,United Kingdom,Midhurst,623.0,Intel Xeon E5-2650,105
2391,azure,uksouth,United Kingdom,Midhurst,623.0,Intel Xeon Gold 5220,125
2392,azure,uksouth,United Kingdom,Midhurst,623.0,Intel Xeon Gold 6148,150
2393,azure,uksouth,United Kingdom,Midhurst,623.0,AMD EPYC 7763,280
2394,azure,ukwest,United Kingdom,Wallasey,623.0,A100 PCIe 40/80GB,250
2395,azure,ukwest,United Kingdom,Wallasey,623.0,A100 SXM4 80 GB,400
2396,azure,ukwest,United Kingdom,Wallasey,623.0,AGX Xavier,30
2397,azure,ukwest,United Kingdom,Wallasey,623.0,AMD RX480,150
2398,azure,ukwest,United Kingdom,Wallasey,623.0,GTX 1080 Ti,250
2399,azure,ukwest,United Kingdom,Wallasey,623.0,GTX 1080,180
2400,azure,ukwest,United Kingdom,Wallasey,623.0,GTX 750,250
2401,azure,ukwest,United Kingdom,Wallasey,623.0,GTX TITAN X,250
2402,azure,ukwest,United Kingdom,Wallasey,623.0,Quadro K6000,225
2403,azure,ukwest,United Kingdom,Wallasey,623.0,Quadro P6000,250
2404,azure,ukwest,United Kingdom,Wallasey,623.0,RTX 2080 Ti,250
2405,azure,ukwest,United Kingdom,Wallasey,623.0,RTX 2080,215
2406,azure,ukwest,United Kingdom,Wallasey,623.0,RTX 8000,260
2407,azure,ukwest,United Kingdom,Wallasey,623.0,T4,70
2408,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla K40c,245
2409,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla K80,300
2410,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla M40 24GB,250
2411,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla P100,250
2412,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla P40,250
2413,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla V100-PCIE-16GB,300
2414,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla V100-SXM2-16GB,250
2415,azure,ukwest,United Kingdom,Wallasey,623.0,Tesla V100-SXM2-32GB,300
2416,azure,ukwest,United Kingdom,Wallasey,623.0,Titan RTX,280
2417,azure,ukwest,United Kingdom,Wallasey,623.0,Titan V,250
2418,azure,ukwest,United Kingdom,Wallasey,623.0,TITAN X Pascal,250
2419,azure,ukwest,United Kingdom,Wallasey,623.0,Titan Xp,250
2420,azure,ukwest,United Kingdom,Wallasey,623.0,TPUv2 Chip,221
2421,azure,ukwest,United Kingdom,Wallasey,623.0,TPUv3 Chip,283
2422,azure,ukwest,United Kingdom,Wallasey,623.0,RTX 3080,320
2423,azure,ukwest,United Kingdom,Wallasey,623.0,RTX 3080 TI,350
2424,azure,ukwest,United Kingdom,Wallasey,623.0,RTX 3090,350
2425,azure,ukwest,United Kingdom,Wallasey,623.0,RTX A6000,300
2426,azure,ukwest,United Kingdom,Wallasey,623.0,Intel Xeon E5-2699,145
2427,azure,ukwest,United Kingdom,Wallasey,623.0,Intel Xeon E5-2630v4,85
2428,azure,ukwest,United Kingdom,Wallasey,623.0,Intel Xeon E5-2650,105
2429,azure,ukwest,United Kingdom,Wallasey,623.0,Intel Xeon Gold 5220,125
2430,azure,ukwest,United Kingdom,Wallasey,623.0,Intel Xeon Gold 6148,150
2431,azure,ukwest,United Kingdom,Wallasey,623.0,AMD EPYC 7763,280
2432,azure,westcentralus,USA,Mountain View,297.6,A100 PCIe 40/80GB,250
2433,azure,westcentralus,USA,Mountain View,297.6,A100 SXM4 80 GB,400
2434,azure,westcentralus,USA,Mountain View,297.6,AGX Xavier,30
2435,azure,westcentralus,USA,Mountain View,297.6,AMD RX480,150
2436,azure,westcentralus,USA,Mountain View,297.6,GTX 1080 Ti,250
2437,azure,westcentralus,USA,Mountain View,297.6,GTX 1080,180
2438,azure,westcentralus,USA,Mountain View,297.6,GTX 750,250
2439,azure,westcentralus,USA,Mountain View,297.6,GTX TITAN X,250
2440,azure,westcentralus,USA,Mountain View,297.6,Quadro K6000,225
2441,azure,westcentralus,USA,Mountain View,297.6,Quadro P6000,250
2442,azure,westcentralus,USA,Mountain View,297.6,RTX 2080 Ti,250
2443,azure,westcentralus,USA,Mountain View,297.6,RTX 2080,215
2444,azure,westcentralus,USA,Mountain View,297.6,RTX 8000,260
2445,azure,westcentralus,USA,Mountain View,297.6,T4,70
2446,azure,westcentralus,USA,Mountain View,297.6,Tesla K40c,245
2447,azure,westcentralus,USA,Mountain View,297.6,Tesla K80,300
2448,azure,westcentralus,USA,Mountain View,297.6,Tesla M40 24GB,250
2449,azure,westcentralus,USA,Mountain View,297.6,Tesla P100,250
2450,azure,westcentralus,USA,Mountain View,297.6,Tesla P40,250
2451,azure,westcentralus,USA,Mountain View,297.6,Tesla V100-PCIE-16GB,300
2452,azure,westcentralus,USA,Mountain View,297.6,Tesla V100-SXM2-16GB,250
2453,azure,westcentralus,USA,Mountain View,297.6,Tesla V100-SXM2-32GB,300
2454,azure,westcentralus,USA,Mountain View,297.6,Titan RTX,280
2455,azure,westcentralus,USA,Mountain View,297.6,Titan V,250
2456,azure,westcentralus,USA,Mountain View,297.6,TITAN X Pascal,250
2457,azure,westcentralus,USA,Mountain View,297.6,Titan Xp,250
2458,azure,westcentralus,USA,Mountain View,297.6,TPUv2 Chip,221
2459,azure,westcentralus,USA,Mountain View,297.6,TPUv3 Chip,283
2460,azure,westcentralus,USA,Mountain View,297.6,RTX 3080,320
2461,azure,westcentralus,USA,Mountain View,297.6,RTX 3080 TI,350
2462,azure,westcentralus,USA,Mountain View,297.6,RTX 3090,350
2463,azure,westcentralus,USA,Mountain View,297.6,RTX A6000,300
2464,azure,westcentralus,USA,Mountain View,297.6,Intel Xeon E5-2699,145
2465,azure,westcentralus,USA,Mountain View,297.6,Intel Xeon E5-2630v4,85
2466,azure,westcentralus,USA,Mountain View,297.6,Intel Xeon E5-2650,105
2467,azure,westcentralus,USA,Mountain View,297.6,Intel Xeon Gold 5220,125
2468,azure,westcentralus,USA,Mountain View,297.6,Intel Xeon Gold 6148,150
2469,azure,westcentralus,USA,Mountain View,297.6,AMD EPYC 7763,280
2470,azure,westus2,USA,Quincy,297.6,A100 PCIe 40/80GB,250
2471,azure,westus2,USA,Quincy,297.6,A100 SXM4 80 GB,400
2472,azure,westus2,USA,Quincy,297.6,AGX Xavier,30
2473,azure,westus2,USA,Quincy,297.6,AMD RX480,150
2474,azure,westus2,USA,Quincy,297.6,GTX 1080 Ti,250
2475,azure,westus2,USA,Quincy,297.6,GTX 1080,180
2476,azure,westus2,USA,Quincy,297.6,GTX 750,250
2477,azure,westus2,USA,Quincy,297.6,GTX TITAN X,250
2478,azure,westus2,USA,Quincy,297.6,Quadro K6000,225
2479,azure,westus2,USA,Quincy,297.6,Quadro P6000,250
2480,azure,westus2,USA,Quincy,297.6,RTX 2080 Ti,250
2481,azure,westus2,USA,Quincy,297.6,RTX 2080,215
2482,azure,westus2,USA,Quincy,297.6,RTX 8000,260
2483,azure,westus2,USA,Quincy,297.6,T4,70
2484,azure,westus2,USA,Quincy,297.6,Tesla K40c,245
2485,azure,westus2,USA,Quincy,297.6,Tesla K80,300
2486,azure,westus2,USA,Quincy,297.6,Tesla M40 24GB,250
2487,azure,westus2,USA,Quincy,297.6,Tesla P100,250
2488,azure,westus2,USA,Quincy,297.6,Tesla P40,250
2489,azure,westus2,USA,Quincy,297.6,Tesla V100-PCIE-16GB,300
2490,azure,westus2,USA,Quincy,297.6,Tesla V100-SXM2-16GB,250
2491,azure,westus2,USA,Quincy,297.6,Tesla V100-SXM2-32GB,300
2492,azure,westus2,USA,Quincy,297.6,Titan RTX,280
2493,azure,westus2,USA,Quincy,297.6,Titan V,250
2494,azure,westus2,USA,Quincy,297.6,TITAN X Pascal,250
2495,azure,westus2,USA,Quincy,297.6,Titan Xp,250
2496,azure,westus2,USA,Quincy,297.6,TPUv2 Chip,221
2497,azure,westus2,USA,Quincy,297.6,TPUv3 Chip,283
2498,azure,westus2,USA,Quincy,297.6,RTX 3080,320
2499,azure,westus2,USA,Quincy,297.6,RTX 3080 TI,350
2500,azure,westus2,USA,Quincy,297.6,RTX 3090,350
2501,azure,westus2,USA,Quincy,297.6,RTX A6000,300
2502,azure,westus2,USA,Quincy,297.6,Intel Xeon E5-2699,145
2503,azure,westus2,USA,Quincy,297.6,Intel Xeon E5-2630v4,85
2504,azure,westus2,USA,Quincy,297.6,Intel Xeon E5-2650,105
2505,azure,westus2,USA,Quincy,297.6,Intel Xeon Gold 5220,125
2506,azure,westus2,USA,Quincy,297.6,Intel Xeon Gold 6148,150
2507,azure,westus2,USA,Quincy,297.6,AMD EPYC 7763,280
2508,azure,koreacentral,South Korea,Seoul,517.0,A100 PCIe 40/80GB,250
2509,azure,koreacentral,South Korea,Seoul,517.0,A100 SXM4 80 GB,400
2510,azure,koreacentral,South Korea,Seoul,517.0,AGX Xavier,30
2511,azure,koreacentral,South Korea,Seoul,517.0,AMD RX480,150
2512,azure,koreacentral,South Korea,Seoul,517.0,GTX 1080 Ti,250
2513,azure,koreacentral,South Korea,Seoul,517.0,GTX 1080,180
2514,azure,koreacentral,South Korea,Seoul,517.0,GTX 750,250
2515,azure,koreacentral,South Korea,Seoul,517.0,GTX TITAN X,250
2516,azure,koreacentral,South Korea,Seoul,517.0,Quadro K6000,225
2517,azure,koreacentral,South Korea,Seoul,517.0,Quadro P6000,250
2518,azure,koreacentral,South Korea,Seoul,517.0,RTX 2080 Ti,250
2519,azure,koreacentral,South Korea,Seoul,517.0,RTX 2080,215
2520,azure,koreacentral,South Korea,Seoul,517.0,RTX 8000,260
2521,azure,koreacentral,South Korea,Seoul,517.0,T4,70
2522,azure,koreacentral,South Korea,Seoul,517.0,Tesla K40c,245
2523,azure,koreacentral,South Korea,Seoul,517.0,Tesla K80,300
2524,azure,koreacentral,South Korea,Seoul,517.0,Tesla M40 24GB,250
2525,azure,koreacentral,South Korea,Seoul,517.0,Tesla P100,250
2526,azure,koreacentral,South Korea,Seoul,517.0,Tesla P40,250
2527,azure,koreacentral,South Korea,Seoul,517.0,Tesla V100-PCIE-16GB,300
2528,azure,koreacentral,South Korea,Seoul,517.0,Tesla V100-SXM2-16GB,250
2529,azure,koreacentral,South Korea,Seoul,517.0,Tesla V100-SXM2-32GB,300
2530,azure,koreacentral,South Korea,Seoul,517.0,Titan RTX,280
2531,azure,koreacentral,South Korea,Seoul,517.0,Titan V,250
2532,azure,koreacentral,South Korea,Seoul,517.0,TITAN X Pascal,250
2533,azure,koreacentral,South Korea,Seoul,517.0,Titan Xp,250
2534,azure,koreacentral,South Korea,Seoul,517.0,TPUv2 Chip,221
2535,azure,koreacentral,South Korea,Seoul,517.0,TPUv3 Chip,283
2536,azure,koreacentral,South Korea,Seoul,517.0,RTX 3080,320
2537,azure,koreacentral,South Korea,Seoul,517.0,RTX 3080 TI,350
2538,azure,koreacentral,South Korea,Seoul,517.0,RTX 3090,350
2539,azure,koreacentral,South Korea,Seoul,517.0,RTX A6000,300
2540,azure,koreacentral,South Korea,Seoul,517.0,Intel Xeon E5-2699,145
2541,azure,koreacentral,South Korea,Seoul,517.0,Intel Xeon E5-2630v4,85
2542,azure,koreacentral,South Korea,Seoul,517.0,Intel Xeon E5-2650,105
2543,azure,koreacentral,South Korea,Seoul,517.0,Intel Xeon Gold 5220,125
2544,azure,koreacentral,South Korea,Seoul,517.0,Intel Xeon Gold 6148,150
2545,azure,koreacentral,South Korea,Seoul,517.0,AMD EPYC 7763,280
2546,azure,koreasouth,South Korea,Busan,517.0,A100 PCIe 40/80GB,250
2547,azure,koreasouth,South Korea,Busan,517.0,A100 SXM4 80 GB,400
2548,azure,koreasouth,South Korea,Busan,517.0,AGX Xavier,30
2549,azure,koreasouth,South Korea,Busan,517.0,AMD RX480,150
2550,azure,koreasouth,South Korea,Busan,517.0,GTX 1080 Ti,250
2551,azure,koreasouth,South Korea,Busan,517.0,GTX 1080,180
2552,azure,koreasouth,South Korea,Busan,517.0,GTX 750,250
2553,azure,koreasouth,South Korea,Busan,517.0,GTX TITAN X,250
2554,azure,koreasouth,South Korea,Busan,517.0,Quadro K6000,225
2555,azure,koreasouth,South Korea,Busan,517.0,Quadro P6000,250
2556,azure,koreasouth,South Korea,Busan,517.0,RTX 2080 Ti,250
2557,azure,koreasouth,South Korea,Busan,517.0,RTX 2080,215
2558,azure,koreasouth,South Korea,Busan,517.0,RTX 8000,260
2559,azure,koreasouth,South Korea,Busan,517.0,T4,70
2560,azure,koreasouth,South Korea,Busan,517.0,Tesla K40c,245
2561,azure,koreasouth,South Korea,Busan,517.0,Tesla K80,300
2562,azure,koreasouth,South Korea,Busan,517.0,Tesla M40 24GB,250
2563,azure,koreasouth,South Korea,Busan,517.0,Tesla P100,250
2564,azure,koreasouth,South Korea,Busan,517.0,Tesla P40,250
2565,azure,koreasouth,South Korea,Busan,517.0,Tesla V100-PCIE-16GB,300
2566,azure,koreasouth,South Korea,Busan,517.0,Tesla V100-SXM2-16GB,250
2567,azure,koreasouth,South Korea,Busan,517.0,Tesla V100-SXM2-32GB,300
2568,azure,koreasouth,South Korea,Busan,517.0,Titan RTX,280
2569,azure,koreasouth,South Korea,Busan,517.0,Titan V,250
2570,azure,koreasouth,South Korea,Busan,517.0,TITAN X Pascal,250
2571,azure,koreasouth,South Korea,Busan,517.0,Titan Xp,250
2572,azure,koreasouth,South Korea,Busan,517.0,TPUv2 Chip,221
2573,azure,koreasouth,South Korea,Busan,517.0,TPUv3 Chip,283
2574,azure,koreasouth,South Korea,Busan,517.0,RTX 3080,320
2575,azure,koreasouth,South Korea,Busan,517.0,RTX 3080 TI,350
2576,azure,koreasouth,South Korea,Busan,517.0,RTX 3090,350
2577,azure,koreasouth,South Korea,Busan,517.0,RTX A6000,300
2578,azure,koreasouth,South Korea,Busan,517.0,Intel Xeon E5-2699,145
2579,azure,koreasouth,South Korea,Busan,517.0,Intel Xeon E5-2630v4,85
2580,azure,koreasouth,South Korea,Busan,517.0,Intel Xeon E5-2650,105
2581,azure,koreasouth,South Korea,Busan,517.0,Intel Xeon Gold 5220,125
2582,azure,koreasouth,South Korea,Busan,517.0,Intel Xeon Gold 6148,150
2583,azure,koreasouth,South Korea,Busan,517.0,AMD EPYC 7763,280
2584,azure,francecentral,France,Huriel,105.0,A100 PCIe 40/80GB,250
2585,azure,francecentral,France,Huriel,105.0,A100 SXM4 80 GB,400
2586,azure,francecentral,France,Huriel,105.0,AGX Xavier,30
2587,azure,francecentral,France,Huriel,105.0,AMD RX480,150
2588,azure,francecentral,France,Huriel,105.0,GTX 1080 Ti,250
2589,azure,francecentral,France,Huriel,105.0,GTX 1080,180
2590,azure,francecentral,France,Huriel,105.0,GTX 750,250
2591,azure,francecentral,France,Huriel,105.0,GTX TITAN X,250
2592,azure,francecentral,France,Huriel,105.0,Quadro K6000,225
2593,azure,francecentral,France,Huriel,105.0,Quadro P6000,250
2594,azure,francecentral,France,Huriel,105.0,RTX 2080 Ti,250
2595,azure,francecentral,France,Huriel,105.0,RTX 2080,215
2596,azure,francecentral,France,Huriel,105.0,RTX 8000,260
2597,azure,francecentral,France,Huriel,105.0,T4,70
2598,azure,francecentral,France,Huriel,105.0,Tesla K40c,245
2599,azure,francecentral,France,Huriel,105.0,Tesla K80,300
2600,azure,francecentral,France,Huriel,105.0,Tesla M40 24GB,250
2601,azure,francecentral,France,Huriel,105.0,Tesla P100,250
2602,azure,francecentral,France,Huriel,105.0,Tesla P40,250
2603,azure,francecentral,France,Huriel,105.0,Tesla V100-PCIE-16GB,300
2604,azure,francecentral,France,Huriel,105.0,Tesla V100-SXM2-16GB,250
2605,azure,francecentral,France,Huriel,105.0,Tesla V100-SXM2-32GB,300
2606,azure,francecentral,France,Huriel,105.0,Titan RTX,280
2607,azure,francecentral,France,Huriel,105.0,Titan V,250
2608,azure,francecentral,France,Huriel,105.0,TITAN X Pascal,250
2609,azure,francecentral,France,Huriel,105.0,Titan Xp,250
2610,azure,francecentral,France,Huriel,105.0,TPUv2 Chip,221
2611,azure,francecentral,France,Huriel,105.0,TPUv3 Chip,283
2612,azure,francecentral,France,Huriel,105.0,RTX 3080,320
2613,azure,francecentral,France,Huriel,105.0,RTX 3080 TI,350
2614,azure,francecentral,France,Huriel,105.0,RTX 3090,350
